STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
784090,99999, 19431228,   78.8,15,   67.0,15, 1017.9,15, 9999.9, 0,  99.4,15,   4.8,15,   9.9, 999.9,   83.3*,  69.3*, 0.00I,999.9, 000000,
784090,99999, 19431229,   76.5,15,   67.1,15, 1015.7,15, 9999.9, 0,  99.4,15,   3.4,15,   8.0, 999.9,   83.3*,  67.3*, 0.00I,999.9, 000000,
784090,99999, 19431230,   75.9,15,   64.9,15, 1016.9,15, 9999.9, 0,  99.4,15,   4.1,15,   9.9, 999.9,   84.4*,  63.3*, 0.00I,999.9, 000000,
784090,99999, 19431231,   76.3,15,   64.7,15, 1017.7,15, 9999.9, 0,  99.4,15,   3.3,15,   6.0, 999.9,   82.4*,  65.3*, 0.00I,999.9, 000000,
784090,99999, 19440101,   76.7,15,   67.8,15, 1017.0,15, 9999.9, 0,  99.4,15,   1.9,15,   5.1, 999.9,   83.3*,  64.4*, 0.00I,999.9, 000000,
784090,99999, 19440102,   77.4,15,   69.6,15, 1017.9,15, 9999.9, 0,  99.4,15,   6.4,15,  15.9, 999.9,   81.3*,  71.2*, 0.00I,999.9, 000000,
784090,99999, 19440103,   77.1,15,   65.2,15, 1019.3,15, 9999.9, 0,  99.4,15,   1.9,15,   5.1, 999.9,   83.3*,  63.3*, 0.00I,999.9, 000000,
784090,99999, 19440104,   77.7,15,   70.2,15, 1018.2,15, 9999.9, 0,  99.4,15,   3.5,15,   9.9, 999.9,   84.4*,  67.3*, 0.00I,999.9, 000000,
784090,99999, 19440105,   75.8,15,   67.8,15, 1016.6,15, 9999.9, 0,  99.4,15,   5.6,15,  12.0, 999.9,   81.3*,  67.3*, 0.00I,999.9, 000000,
784090,99999, 19440106,   74.5,15,   60.9,15, 1016.4,15, 9999.9, 0,  99.4,15,   2.2,15,   5.1, 999.9,   81.3*,  63.3*, 0.00I,999.9, 000000,
784090,99999, 19440107,   76.5,15,   62.5,15, 1017.6,15, 9999.9, 0,  99.4,15,   6.3,15,  11.1, 999.9,   82.4*,  67.3*, 0.00I,999.9, 000000,
784090,99999, 19440108,   75.7,15,   62.0,15, 1017.9,15, 9999.9, 0,  99.4,15,   4.5,15,   8.9, 999.9,   83.3*,  62.4*, 0.00I,999.9, 000000,
784090,99999, 19440109,   77.9,15,   62.3,15, 1018.6,15, 9999.9, 0,  99.4,15,   4.2,15,   9.9, 999.9,   85.3*,  66.4*, 0.00I,999.9, 000000,
784090,99999, 19440110,   78.9,15,   67.5,15, 1020.5,15, 9999.9, 0,  99.4,15,   2.8,15,   6.0, 999.9,   84.4*,  70.3*, 0.00I,999.9, 000000,
784090,99999, 19440111,   79.2,15,   72.0,15, 1023.0,15, 9999.9, 0,  99.4,15,   8.6,15,  18.1, 999.9,   83.3*,  74.3*, 0.00I,999.9, 000000,
784090,99999, 19440112,   78.6,15,   71.7,15, 1022.8,15, 9999.9, 0,  99.4,15,   8.2,15,  18.1, 999.9,   84.4*,  71.2*, 0.00I,999.9, 000000,
784090,99999, 19440113,   77.9,15,   67.7,15, 1021.0,15, 9999.9, 0,  99.4,15,   5.3,15,  14.0, 999.9,   84.4*,  68.4*, 0.00I,999.9, 000000,
784090,99999, 19440114,   78.6,15,   68.8,15, 1019.9,15, 9999.9, 0,  99.4,15,   6.4,15,  14.0, 999.9,   85.3*,  70.3*, 0.00I,999.9, 000000,
784090,99999, 19440115,   77.4,15,   69.8,15, 1017.8,15, 9999.9, 0,  99.4,15,   5.4,15,   9.9, 999.9,   83.3*,  67.3*, 0.00I,999.9, 000000,
784090,99999, 19440116,   80.1,15,   69.1,15, 1018.5,15, 9999.9, 0,  99.4,15,   3.5,15,   8.9, 999.9,   85.3*,  71.2*, 0.00I,999.9, 000000,
784090,99999, 19440117,   81.5,10,   69.9,10, 1020.1,10, 9999.9, 0,  99.4,10,   5.2,10,   8.9, 999.9,   85.3*,  72.3*, 0.00I,999.9, 000000,
784090,99999, 19440118,   80.9,10,   69.7,10, 1018.7,10, 9999.9, 0,  99.4,10,   6.0,10,   9.9, 999.9,   86.4*,  69.3*, 0.00I,999.9, 000000,
784090,99999, 19440119,   80.8,10,   69.9,10, 1017.8,10, 9999.9, 0,  99.4,10,   4.5,10,   8.9, 999.9,   84.4*,  72.3*, 0.00I,999.9, 000000,
784090,99999, 19440120,   79.7,10,   71.7,10, 1018.8,10, 9999.9, 0,  99.4,10,   5.0,10,   8.9, 999.9,   83.3*,  70.3*, 0.00I,999.9, 000000,
784090,99999, 19440121,   80.5,10,   70.2,10, 1020.6,10, 9999.9, 0,  99.4,10,   6.5,10,  12.0, 999.9,   84.4*,  70.3*, 0.00I,999.9, 000000,
784090,99999, 19440122,   79.9,10,   71.7,10, 1020.8,10, 9999.9, 0,  99.4,10,   4.9,10,   9.9, 999.9,   83.3*,  72.3*, 0.00I,999.9, 000000,
784090,99999, 19440123,   79.5,10,   69.2,10, 1019.2,10, 9999.9, 0,  99.4,10,   3.0,10,   8.0, 999.9,   83.3*,  70.3*, 0.00I,999.9, 000000,
784090,99999, 19440124,   80.5,10,   71.3,10, 1019.0,10, 9999.9, 0,  99.4,10,   2.4,10,   5.1, 999.9,   84.4*,  71.2*, 0.00I,999.9, 000000,
784090,99999, 19440125,   80.1,10,   69.3,10, 1020.7,10, 9999.9, 0,  99.4,10,   7.8,10,  16.9, 999.9,   84.4*,  72.3*, 0.00I,999.9, 000000,
784090,99999, 19440126,   77.9,10,   67.4,10, 1022.2,10, 9999.9, 0,  99.4,10,   9.2,10,  18.1, 999.9,   80.2*,  71.2*, 0.00I,999.9, 000000,
784090,99999, 19440127,   73.2,10,   67.4,10, 1022.0,10, 9999.9, 0,  99.4,10,   6.7,10,  18.1, 999.9,   76.3*,  68.4*,99.99 ,999.9, 010000,
784090,99999, 19440128,   77.4,10,   63.9,10, 1021.0,10, 9999.9, 0,  99.4,10,   9.3,10,  18.1, 999.9,   81.3*,  69.3*, 0.00I,999.9, 000000,
784090,99999, 19440129,   76.6,10,   63.0,10, 1019.9,10, 9999.9, 0,  99.4,10,   5.4,10,   9.9, 999.9,   81.3*,  62.4*, 0.00I,999.9, 000000,
784090,99999, 19440130,   77.5,10,   65.6,10, 1019.0,10, 9999.9, 0,  99.4,10,   5.0,10,   9.9, 999.9,   82.4*,  65.3*, 0.00I,999.9, 000000,
784090,99999, 19440131,   79.1,10,   65.4,10, 1020.6,10, 9999.9, 0,  99.4,10,   4.1,10,   8.0, 999.9,   83.3*,  69.3*, 0.00I,999.9, 000000,
784090,99999, 19440201,   76.7,10,   63.5,10, 1020.8,10, 9999.9, 0,  99.4,10,   5.2,10,   9.9, 999.9,   82.4*,  65.3*, 0.00I,999.9, 000000,
784090,99999, 19440202,   74.8,10,   65.8,10, 1022.0,10, 9999.9, 0,  99.4,10,   5.1,10,   8.0, 999.9,   79.3*,  70.3*, 0.00I,999.9, 000000,
784090,99999, 19440203,   77.8,10,   65.6,10, 1020.6,10, 9999.9, 0,  99.4,10,   5.3,10,   9.9, 999.9,   82.4*,  65.3*, 0.00I,999.9, 000000,
784090,99999, 19440204,   79.1,10,   65.0,10, 1019.7,10, 9999.9, 0,  99.4,10,   4.9,10,  11.1, 999.9,   85.3*,  67.3*, 0.00I,999.9, 000000,
784090,99999, 19440205,   77.1,10,   64.9,10, 1022.4,10, 9999.9, 0,  99.4,10,  13.3,10,  18.1, 999.9,   80.2*,  75.4*, 0.00I,999.9, 000000,
784090,99999, 19440206,   76.5,10,   63.2,10, 1021.7,10, 9999.9, 0,  99.4,10,   8.9,10,  15.9, 999.9,   80.2*,  70.3*, 0.00I,999.9, 000000,
784090,99999, 19440207,   76.9,10,   63.5,10, 1018.3,10, 9999.9, 0,  99.4,10,   7.6,10,  15.9, 999.9,   83.3*,  61.3*, 0.00I,999.9, 000000,
784090,99999, 19440208,   78.1,10,   65.7,10, 1018.4,10, 9999.9, 0,  99.4,10,   6.9,10,  16.9, 999.9,   82.4*,  68.4*, 0.00I,999.9, 000000,
784090,99999, 19440209,   79.3,10,   63.7,10, 1020.9,10, 9999.9, 0,  99.4,10,   7.0,10,  14.0, 999.9,   83.3*,  70.3*, 0.00I,999.9, 000000,
784090,99999, 19831218,   82.4, 4,   72.5, 4, 9999.9, 0, 9999.9, 0,   7.0, 4,   2.9, 4,   5.8, 999.9,   93.2*,  75.2*, 0.00I,999.9, 000000,
784090,99999, 19851109,   83.4, 4,   74.4, 4, 9999.9, 0, 9999.9, 0,   6.9, 4,  11.5, 4,  28.0, 999.9,   86.4 ,  75.9 , 0.00A,999.9, 000000,
784090,99999, 19851113,   82.4, 4,   69.7, 4, 9999.9, 0, 9999.9, 0,   7.5, 4,  16.5, 4,  23.9, 999.9,   85.8 ,  78.8 , 0.00A,999.9, 000000,
784090,99999, 19851224,   75.1, 4,   67.8, 4, 9999.9, 0, 9999.9, 0,   9.7, 4, 999.9, 0, 999.9, 999.9,   81.0 ,  61.9 , 0.00A,999.9, 000000,
784090,99999, 19860103,   76.1, 4,   69.3, 4, 9999.9, 0, 9999.9, 0,   7.2, 4,   6.5, 4,  20.0, 999.9,   81.0 ,  68.0 , 0.00A,999.9, 000000,
784090,99999, 19860105,   78.4, 4,   69.8, 4, 9999.9, 0, 9999.9, 0,   7.8, 4,   3.5, 4,  12.0, 999.9,   81.1 ,  73.4*, 0.00A,999.9, 000000,
784090,99999, 19870303,   78.9, 4,   67.7, 4, 1015.5, 4, 9999.9, 0,  12.4, 4,   4.5, 4,   9.9, 999.9,   84.2 ,  66.2 , 0.00B,999.9, 000000,
784090,99999, 19870915,   84.9, 4,   72.6, 4, 9999.9, 0, 9999.9, 0,   9.7, 4,   6.5, 4,  12.0, 999.9,   88.7 ,  73.4 , 0.00A,999.9, 000000,
784090,99999, 19871021,   83.6, 4,   72.7, 4, 9999.9, 0, 9999.9, 0,  11.1, 4,   3.0, 4,   8.0, 999.9,   87.1 ,  73.8 , 0.00A,999.9, 000000,
784090,99999, 19930914,   86.9, 4,   74.3, 4, 9999.9, 0, 9999.9, 0,   5.3, 4, 999.9, 0, 999.9, 999.9,   89.6*,  84.2*, 0.00I,999.9, 000000,
784090,99999, 19931004,   85.3, 8,   74.8, 8, 9999.9, 0, 9999.9, 0,   7.0, 8,   7.2, 8,  12.0, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784090,99999, 19940122,   71.6, 4,   71.2, 4, 9999.9, 0, 9999.9, 0,   1.4, 4,   2.0, 4,   6.0, 999.9, 9999.9 ,9999.9 ,99.99 ,999.9, 010000,
784090,99999, 19940123,   73.0, 4,   71.1, 4, 9999.9, 0, 9999.9, 0,   1.1, 4,  10.5, 4,  14.0, 999.9,   73.4*,  71.6*,99.99 ,999.9, 010000,
784090,99999, 19940221,   78.4, 4,   70.7, 4, 9999.9, 0, 9999.9, 0,   6.8, 4,   3.7, 4,   8.0, 999.9,   80.6*,  73.4*, 0.00I,999.9, 000000,
784090,99999, 19940223,   79.7, 4,   68.9, 4, 9999.9, 0, 9999.9, 0,   7.0, 4,   8.4, 4,   9.9, 999.9,   80.6*,  78.8*, 0.00I,999.9, 000000,
784090,99999, 19940226,   82.0, 4,   72.1, 4, 9999.9, 0, 9999.9, 0,   7.0, 4,  15.2, 4,  15.9, 999.9,   82.4*,  80.6*, 0.00I,999.9, 000000,
784090,99999, 19940302,   81.1, 4,   69.8, 4, 9999.9, 0, 9999.9, 0,   7.0, 4,   7.5, 4,   9.9, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784090,99999, 19940304,   74.0, 6,   68.6, 6, 9999.9, 0, 9999.9, 0,   3.4, 6,   6.8, 6,   9.9, 999.9,   75.2*,  71.6*,99.99 ,999.9, 010000,
784090,99999, 20040923,   88.7, 6,   75.8, 6, 9999.9, 0, 9999.9, 0,   7.0, 6,   6.6, 5,   8.9, 999.9,   89.6*,  86.0*, 0.00I,999.9, 000000,
784090,99999, 20040927,   88.5, 5,   79.2, 5, 9999.9, 0, 9999.9, 0,   6.2, 5,   6.8, 5,  11.1, 999.9,   89.6*,  87.8*, 0.00I,999.9, 000000,
784090,99999, 20040928,   85.1, 4,   76.6, 4, 9999.9, 0, 9999.9, 0,   7.0, 4,   2.8, 4,   6.0, 999.9,   87.8*,  82.4*, 0.00I,999.9, 000000,
784090,99999, 20040929,   86.0, 7,   76.0, 7, 9999.9, 0, 9999.9, 0,   7.0, 7,   5.6, 7,   8.0, 999.9,   87.8*,  80.6*, 0.00I,999.9, 000000,
784090,99999, 20040930,   83.4, 7,   74.7, 7, 9999.9, 0, 9999.9, 0,   6.5, 7,   3.9, 7,   8.0, 999.9,   86.0*,  77.0*, 0.00I,999.9, 000010,
784090,99999, 20041001,   83.5, 5,   74.8, 5, 9999.9, 0, 9999.9, 0,   6.7, 5,   2.8, 5,   8.0, 999.9,   86.0*,  77.0*, 0.00I,999.9, 000000,
784090,99999, 20041005,   86.0, 4,   76.1, 4, 9999.9, 0, 9999.9, 0,   6.1, 4,   7.2, 4,  12.0, 999.9,   87.8*,  82.4*, 0.00I,999.9, 000000,
784090,99999, 20041012,   85.1, 4,   77.4, 4, 9999.9, 0, 9999.9, 0,   6.6, 4,   2.3, 4,   5.1, 999.9,   87.8*,  82.4*, 0.00I,999.9, 000000,
784090,99999, 20041020,   81.9, 4,   73.8, 4, 9999.9, 0, 9999.9, 0,   7.0, 4,   1.5, 4,   6.0, 999.9,   87.8*,  75.2*, 0.00I,999.9, 000000,
784090,99999, 20041029,   81.0, 5,   70.5, 5, 9999.9, 0, 9999.9, 0,   5.9, 5,   2.8, 5,   8.0, 999.9,   86.0*,  71.6*, 0.00I,999.9, 000000,
784090,99999, 20041031,   85.1, 4,   73.9, 4, 9999.9, 0, 9999.9, 0,   7.0, 4, 999.9, 0, 999.9, 999.9,   86.0*,  82.4*, 0.00I,999.9, 000000,
784090,99999, 20041105,   85.1, 4,   73.4, 4, 9999.9, 0, 9999.9, 0,   6.3, 4,   6.2, 4,   8.9, 999.9,   86.0*,  82.4*, 0.00I,999.9, 000000,
784090,99999, 20041116,   72.0, 4,   69.8, 4, 9999.9, 0, 9999.9, 0,   4.0, 4,   5.0, 4,   8.9, 999.9,   73.4*,  69.8*,99.99 ,999.9, 010000,
784090,99999, 20041129,   81.9, 7,   72.1, 7, 9999.9, 0, 9999.9, 0,   7.0, 7,   6.4, 7,   8.9, 999.9,   84.2*,  73.4*, 0.00I,999.9, 000000,
784090,99999, 20041130,   81.5, 4,   71.2, 4, 9999.9, 0, 9999.9, 0,   7.0, 4,   4.8, 4,   7.0, 999.9,   82.4*,  78.8*, 0.00I,999.9, 000000,
784090,99999, 20041205,   79.7, 4,   71.2, 4, 9999.9, 0, 9999.9, 0,   5.4, 4,   6.3, 4,  12.0, 999.9,   82.4*,  75.2*, 0.00I,999.9, 000000,
784090,99999, 20041206,   79.7, 4,   70.2, 4, 9999.9, 0, 9999.9, 0,   5.4, 4,   5.7, 4,  15.0, 999.9,   82.4*,  77.0*, 0.00I,999.9, 000000,
784090,99999, 20041207,   81.9, 7,   70.8, 7, 9999.9, 0, 9999.9, 0,   6.8, 7,   9.5, 7,  14.0, 999.9,   84.2*,  71.6*, 0.00I,999.9, 000000,
784090,99999, 20041215,   80.0, 6,   73.1, 6, 9999.9, 0, 9999.9, 0,   6.4, 6,   5.3, 6,   9.9, 999.9,   82.4*,  77.0*, 0.00I,999.9, 000000,
784090,99999, 20041216,   79.1, 6,   69.5, 6, 9999.9, 0, 9999.9, 0,   4.5, 5,  14.0, 6,  15.9, 999.9,   80.6*,  77.0*, 0.00I,999.9, 000000,
784090,99999, 20041217,   75.7, 7,   71.9, 7, 9999.9, 0, 9999.9, 0,   3.0, 7,  12.0, 7,  15.0, 999.9,   77.0*,  75.2*,99.99 ,999.9, 010000,
784090,99999, 20041220,   75.2, 4,   72.1, 4, 9999.9, 0, 9999.9, 0,   3.6, 4,   4.5, 4,  11.1, 999.9,   78.8*,  73.4*,99.99 ,999.9, 010000,
784090,99999, 20041221,   75.6, 5,   73.4, 5, 9999.9, 0, 9999.9, 0,   3.6, 5,   5.2, 5,  12.0, 999.9,   78.8*,  71.6*,99.99 ,999.9, 010000,
784090,99999, 20041231,   74.8, 4,   71.2, 4, 9999.9, 0, 9999.9, 0,   4.2, 4,   7.5, 4,  13.0, 999.9,   77.0*,  71.6*,99.99 ,999.9, 010000,
784090,99999, 20050103,   74.1, 5,   68.0, 5, 9999.9, 0, 9999.9, 0,   6.4, 5,   5.2, 5,  14.0, 999.9,   77.0*,  71.6*, 0.00I,999.9, 000000,
784090,99999, 20050104,   74.3, 4,   68.9, 4, 9999.9, 0, 9999.9, 0,   5.5, 4,   4.8, 4,   8.0, 999.9,   77.0*,  69.8*, 0.00I,999.9, 000000,
784090,99999, 20050105,   77.6, 6,   70.7, 6, 9999.9, 0, 9999.9, 0,   6.4, 6,   7.9, 6,  13.0, 999.9,   82.4*,  69.8*, 0.00I,999.9, 000000,
784090,99999, 20050106,   77.4, 5,   69.4, 5, 9999.9, 0, 9999.9, 0,   6.4, 5,   7.0, 5,  15.9, 999.9,   82.4*,  69.8*, 0.00I,999.9, 000000,
784090,99999, 20050107,   79.3, 7,   71.6, 7, 9999.9, 0, 9999.9, 0,   5.7, 7,  11.5, 7,  18.1,  25.1,   82.4*,  75.2*, 0.00I,999.9, 000000,
784090,99999, 20050207,   75.8, 6,   62.9, 6, 9999.9, 0, 9999.9, 0,   7.0, 6,   6.2, 6,   8.9, 999.9,   78.8*,  73.4*, 0.00I,999.9, 000000,
784090,99999, 20050211,   73.9, 4, 9999.9, 0, 9999.9, 0, 9999.9, 0,   7.0, 4,   4.2, 4,   7.0, 999.9,   80.6*,  64.4*, 0.00I,999.9, 000000,
784090,99999, 20050214,   75.2, 4,   64.0, 4, 9999.9, 0, 9999.9, 0,   7.0, 4,   6.0, 4,   8.9, 999.9,   80.6*,  66.2*, 0.00I,999.9, 000000,
784090,99999, 20050217,   76.6, 4,   65.3, 4, 9999.9, 0, 9999.9, 0,   7.0, 4,   6.5, 4,   9.9, 999.9,   80.6*,  68.0*, 0.00I,999.9, 000000,
784090,99999, 20050218,   77.0, 6,   65.3, 6, 9999.9, 0, 9999.9, 0,   7.0, 6,   6.8, 6,  11.1, 999.9,   80.6*,  69.8*, 0.00I,999.9, 000000,
784090,99999, 20050223,   75.2, 6,   65.6, 6, 9999.9, 0, 9999.9, 0,   6.8, 6,   5.8, 6,   8.0, 999.9,   80.6*,  62.6*, 0.00I,999.9, 000000,
784090,99999, 20050224,   77.2, 8,   66.7, 8, 9999.9, 0, 9999.9, 0,   6.8, 8,   5.1, 8,   8.9, 999.9,   80.6*,  69.8*, 0.00I,999.9, 000000,
784090,99999, 20050228,   83.8, 5,   74.5, 5, 9999.9, 0, 9999.9, 0,   6.3, 5,   7.6, 5,  11.1, 999.9,   87.8*,  75.2*, 0.00I,999.9, 000000,
784090,99999, 20050303,   73.8, 5,   69.4, 5, 9999.9, 0, 9999.9, 0,   4.0, 5,   2.1, 5,   2.9, 999.9,   77.0*,  71.6*,99.99 ,999.9, 010000,
784090,99999, 20050304,   81.7, 5,   73.0, 5, 9999.9, 0, 9999.9, 0,   6.2, 5,   5.8, 5,  11.1, 999.9,   84.2*,  77.0*, 0.00I,999.9, 000000,
784090,99999, 20050324,   81.7, 5,   73.9, 4, 9999.9, 0, 9999.9, 0,   4.7, 5,   5.0, 5,   8.9, 999.9,   87.8*,  69.8*, 0.00I,999.9, 000000,
784090,99999, 20050325,   83.5, 5,   74.8, 5, 9999.9, 0, 9999.9, 0,   4.1, 5,   7.6, 5,   8.9, 999.9,   86.0*,  78.8*, 0.00I,999.9, 000000,
784090,99999, 20050328,   79.7, 6,   72.1, 4, 9999.9, 0, 9999.9, 0,   5.4, 6,   7.0, 6,  12.0, 999.9,   87.8*,  69.8*, 0.00I,999.9, 000000,
784090,99999, 20050331,   83.8, 5,   71.6, 5, 9999.9, 0, 9999.9, 0,   6.7, 5,   7.0, 5,   9.9, 999.9,   86.0*,  78.8*, 0.00I,999.9, 000000,
784090,99999, 20050401,   83.8, 5,   69.4, 5, 9999.9, 0, 9999.9, 0,   5.6, 5,   4.8, 5,   8.0, 999.9,   91.4*,  78.8*, 0.00I,999.9, 000000,
784090,99999, 20050404,   78.8, 4,   74.8, 4, 9999.9, 0, 9999.9, 0,   3.9, 4,   6.0, 4,   8.0, 999.9,   80.6*,  77.0*, 0.00I,999.9, 000000,
784090,99999, 20050911,   86.5, 4,   78.8, 4, 9999.9, 0, 9999.9, 0,   4.0, 4,   1.9, 4,   7.0, 999.9,   91.4*,  78.8*, 0.00I,999.9, 000000,
784090,99999, 20050912,   86.0, 5,   77.7, 5, 9999.9, 0, 9999.9, 0,   7.0, 5,   3.2, 5,   5.1, 999.9,   91.4*,  77.0*, 0.00I,999.9, 000000,
784090,99999, 20050913,   86.4, 5,   76.3, 5, 9999.9, 0, 9999.9, 0,   6.3, 5,   2.4, 5,   7.0, 999.9,   93.2*,  77.0*, 0.00I,999.9, 000000,
784090,99999, 20050916,   88.6, 7,   78.3, 7, 9999.9, 0, 9999.9, 0,   7.0, 7,   1.6, 7,   5.1, 999.9,   89.6*,  86.0*, 0.00I,999.9, 000000,
784090,99999, 20050917,   88.3, 4,   77.9, 4, 9999.9, 0, 9999.9, 0,   7.0, 4, 999.9, 0, 999.9, 999.9,   89.6*,  87.8*, 0.00I,999.9, 000000,
784090,99999, 20050919,   89.6, 4,   77.0, 4, 9999.9, 0, 9999.9, 0,   7.0, 4,   5.7, 4,   8.0, 999.9, 9999.9 ,9999.9 , 0.00I,999.9, 000000,
784090,99999, 20050920,   85.6, 4,   77.5, 4, 9999.9, 0, 9999.9, 0,   6.1, 4,   2.5, 4,   7.0, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784090,99999, 20050921,   87.2, 6,   77.9, 6, 9999.9, 0, 9999.9, 0,   7.0, 6,   1.8, 6,   5.1, 999.9,   89.6*,  80.6*, 0.00I,999.9, 000000,
784090,99999, 20050924,   85.1, 4,   75.7, 4, 9999.9, 0, 9999.9, 0,   5.6, 4,   4.7, 4,   8.0, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784090,99999, 20050925,   84.2, 6,   75.2, 6, 9999.9, 0, 9999.9, 0,   6.5, 6,   1.1, 6,   2.9, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784090,99999, 20050926,   84.2, 5,   76.6, 5, 9999.9, 0, 9999.9, 0,   7.0, 5,   0.6, 5,   1.9, 999.9,   89.6*,  75.2*, 0.00I,999.9, 000000,
784090,99999, 20050927,   84.7, 4,   76.6, 4, 9999.9, 0, 9999.9, 0,   6.6, 4,   0.7, 4,   2.9, 999.9,   91.4*,  78.8*, 0.00I,999.9, 000000,
784090,99999, 20050928,   86.4, 5,   77.0, 5, 9999.9, 0, 9999.9, 0,   6.7, 5,   5.7, 5,   9.9, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784090,99999, 20050929,   81.6, 7,   74.4, 7, 9999.9, 0, 9999.9, 0,   6.6, 7,   1.7, 7,   7.0, 999.9,   87.8*,  75.2*, 0.00I,999.9, 000000,
784090,99999, 20050930,   82.4, 4,   76.6, 4, 9999.9, 0, 9999.9, 0,   5.6, 4,   4.2, 4,   8.9, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784090,99999, 20051001,   82.7, 7,   74.7, 7, 9999.9, 0, 9999.9, 0,   6.4, 7,   0.6, 7,   4.1, 999.9,   89.6*,  73.4*, 0.00I,999.9, 000000,
784090,99999, 20051002,   84.9, 5,   76.3, 5, 9999.9, 0, 9999.9, 0,   6.2, 5,   0.6, 5,   2.9, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784090,99999, 20051003,   86.3, 6,   78.4, 5, 9999.9, 0, 9999.9, 0,   6.5, 6,   2.3, 6,   6.0, 999.9,   89.6*,  80.6*, 0.00I,999.9, 000010,
784090,99999, 20051004,   83.8, 5,   75.2, 5, 9999.9, 0, 9999.9, 0,   6.7, 5,   2.2, 5,   6.0, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784090,99999, 20051006,   88.2, 5,   77.0, 5, 9999.9, 0, 9999.9, 0,   6.6, 5,   2.4, 5,   8.0, 999.9,   91.4*,  84.2*, 0.00I,999.9, 000000,
784090,99999, 20051007,   87.0, 7,   76.0, 7, 9999.9, 0, 9999.9, 0,   6.4, 7,   2.6, 7,   4.1, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784090,99999, 20051008,   83.3, 6,   74.3, 6, 9999.9, 0, 9999.9, 0,   6.3, 6,   0.6, 6,   1.9, 999.9,   86.0*,  78.8*, 0.00I,999.9, 000000,
784090,99999, 20051012,   83.8, 5,   74.8, 5, 9999.9, 0, 9999.9, 0,   7.0, 5,   0.6, 5,   2.9, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784090,99999, 20051015,   85.3, 5,   77.7, 5, 9999.9, 0, 9999.9, 0,   6.7, 5,   1.2, 5,   4.1, 999.9,   87.8*,  80.6*, 0.00I,999.9, 000000,
784090,99999, 20051016,   83.3, 4,   78.4, 4, 9999.9, 0, 9999.9, 0,   6.0, 4,   3.0, 4,   5.1, 999.9,   87.8*,  73.4*, 0.00I,999.9, 000000,
784090,99999, 20051017,   84.2, 4, 9999.9, 0, 9999.9, 0, 9999.9, 0,   6.3, 4,   0.0, 4, 999.9, 999.9,   86.0*,  80.6*, 0.00I,999.9, 000000,
784090,99999, 20051018,   83.8, 4,   77.0, 4, 9999.9, 0, 9999.9, 0,   5.0, 4,   0.5, 4,   1.9, 999.9,   86.0*,  78.8*, 0.00I,999.9, 000000,
784090,99999, 20051019,   83.1, 8,   77.2, 8, 9999.9, 0, 9999.9, 0,   5.1, 8,   0.5, 8,   1.9, 999.9,   89.6*,  75.2*, 0.00I,999.9, 000000,
784090,99999, 20051022,   85.6, 5,   77.0, 5, 9999.9, 0, 9999.9, 0,   6.7, 5,   0.8, 5,   2.9, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784090,99999, 20051023,   77.0, 5,   74.1, 5, 9999.9, 0, 9999.9, 0,   3.5, 5,   2.6, 5,   7.0, 999.9,   78.8*,  75.2*,99.99 ,999.9, 010000,
784090,99999, 20051024,   85.1, 6,   76.4, 6, 9999.9, 0, 9999.9, 0,   7.0, 6,   2.5, 6,   5.1, 999.9,   91.4*,  75.2*, 0.00I,999.9, 000000,
784090,99999, 20051025,   86.3, 6,   76.7, 6, 9999.9, 0, 9999.9, 0,   6.8, 6,   2.8, 6,   6.0, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784090,99999, 20051026,   84.2, 5,   76.6, 5, 9999.9, 0, 9999.9, 0,   5.6, 5,   0.4, 5,   1.9, 999.9,   87.8*,  78.8*, 0.00I,999.9, 000000,
784090,99999, 20051027,   81.1, 7,   75.5, 7, 9999.9, 0, 9999.9, 0,   5.9, 7,   0.4, 7,   5.1, 999.9,   87.8*,  73.4*, 0.00I,999.9, 000000,
784090,99999, 20051104,   86.4, 4,   78.4, 4, 9999.9, 0, 9999.9, 0,   4.8, 4,   5.7, 4,   8.0, 999.9,   87.8*,  82.4*, 0.00I,999.9, 000000,
784090,99999, 20051105,   83.8, 5,   75.6, 5, 9999.9, 0, 9999.9, 0,   5.4, 5,   2.6, 5,   6.0, 999.9,   87.8*,  78.8*, 0.00I,999.9, 000000,
